Dataset ACC NMI PURITY FSCORE TIME
Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.3014

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.5461

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:30.3882

Dataset:Caltech101-20	 0.5947	 0.5641	 0.7045	 0.4303	 Time:32.2950

Dataset:NICO	 0.1015	 0.0050	 0.1025	 0.1814	 0.0998	 0.9950	 0.0000	 Time:29.0004

Dataset:NICO	 0.1407	 0.0176	 0.1415	 0.1243	 0.1042	 0.1540	 0.0061	 Time:21.9865

Dataset:NICO	 0.1373	 0.0164	 0.1412	 0.1081	 0.1045	 0.1120	 0.0054	 Time:21.3898

Dataset:NICO	 0.1315	 0.0156	 0.1383	 0.1109	 0.1037	 0.1191	 0.0047	 Time:24.0419

Dataset:NICO	 0.1098	 0.0095	 0.1105	 0.1804	 0.0999	 0.9308	 0.0002	 Time:23.6880

Dataset:NICO	 0.1072	 0.0087	 0.1082	 0.1802	 0.0998	 0.9276	 0.0001	 Time:23.3654

Dataset:NICO	 0.1015	 0.0045	 0.1022	 0.1814	 0.0998	 0.9955	 0.0000	 Time:21.2101

Dataset:NICO	 0.1020	 0.0051	 0.1025	 0.1814	 0.0998	 0.9945	 0.0000	 Time:23.5414

Dataset:NICO	 0.1020	 0.0055	 0.1027	 0.1813	 0.0998	 0.9940	 0.0000	 Time:25.3219

Dataset:NICO	 0.1020	 0.0054	 0.1027	 0.1814	 0.0998	 0.9945	 0.0000	 Time:25.8040

Dataset:NICO	 0.1015	 0.0050	 0.1025	 0.1814	 0.0998	 0.9950	 0.0000	 Time:26.9888

Dataset:NICO	 0.1293	 0.0319	 0.1348	 0.1745	 0.1004	 0.6636	 0.0014	 Time:16.4266

Dataset:NICO	 0.1247	 0.0206	 0.1273	 0.1743	 0.1004	 0.6591	 0.0013	 Time:17.2132

Dataset:NICO	 0.1205	 0.0201	 0.1220	 0.1776	 0.1003	 0.7751	 0.0012	 Time:17.0325

Dataset:NICO	 0.1242	 0.0269	 0.1263	 0.1764	 0.1002	 0.7397	 0.0008	 Time:18.5660

Dataset:NICO	 0.1353	 0.0162	 0.1360	 0.1288	 0.1032	 0.1711	 0.0049	 Time:20.3389

Dataset:NICO	 0.1333	 0.0176	 0.1348	 0.1393	 0.1032	 0.2142	 0.0054	 Time:20.8756

Dataset:NICO	 0.1365	 0.0179	 0.1383	 0.1281	 0.1034	 0.1683	 0.0051	 Time:20.8760

Dataset:NICO	 0.1407	 0.0176	 0.1415	 0.1243	 0.1042	 0.1540	 0.0061	 Time:21.7931

Dataset:NICO	 0.1358	 0.0163	 0.1378	 0.1249	 0.1032	 0.1580	 0.0048	 Time:21.2442

Dataset:NICO	 0.1335	 0.0163	 0.1388	 0.1136	 0.1046	 0.1242	 0.0059	 Time:21.4576

Dataset:NICO	 0.1158	 0.0138	 0.1168	 0.1788	 0.1001	 0.8353	 0.0007	 Time:20.5917

Dataset:NICO	 0.1017	 0.0060	 0.1030	 0.1813	 0.0998	 0.9935	 0.0000	 Time:18.8684

Dataset:NICO	 0.1017	 0.0054	 0.1027	 0.1814	 0.0998	 0.9945	 0.0000	 Time:18.6417

Dataset:NICO	 0.1017	 0.0054	 0.1027	 0.1814	 0.0998	 0.9945	 0.0000	 Time:18.9241

Dataset:NICO	 0.1017	 0.0054	 0.1027	 0.1814	 0.0998	 0.9945	 0.0000	 Time:20.5320

Dataset:NICO	 0.1017	 0.0050	 0.1025	 0.1814	 0.0998	 0.9950	 0.0000	 Time:19.5929

Dataset:NICO	 0.1017	 0.0055	 0.1027	 0.1813	 0.0998	 0.9940	 0.0000	 Time:24.1196

Dataset:NICO	 0.1017	 0.0050	 0.1025	 0.1814	 0.0998	 0.9950	 0.0000	 Time:21.4301

Dataset:NICO	 0.1368	 0.0322	 0.1378	 0.1733	 0.1012	 0.6016	 0.0030	 Time:17.4828

